geography_code,total_pop,date,geography,value,cob_region,cob,percs
E09000011,289073,2021,Greenwich,2744,Europe,Lithuania,0.95
E09000012,259147,2021,Hackney,528,Europe,Lithuania,0.2
E09000013,183149,2021,Hammersmith and Fulham,537,Europe,Lithuania,0.29
E09000014,264236,2021,Haringey,919,Europe,Lithuania,0.35
E09000015,261201,2021,Harrow,462,Europe,Lithuania,0.18
E09000016,262058,2021,Havering,2841,Europe,Lithuania,1.08
E09000017,305912,2021,Hillingdon,1138,Europe,Lithuania,0.37
E09000018,288177,2021,Hounslow,1556,Europe,Lithuania,0.54
E09000019,216589,2021,Islington,469,Europe,Lithuania,0.22
E09000020,143375,2021,Kensington and Chelsea,307,Europe,Lithuania,0.21
E09000021,168064,2021,Kingston upon Thames,572,Europe,Lithuania,0.34
E09000022,317654,2021,Lambeth,613,Europe,Lithuania,0.19
E09000023,300556,2021,Lewisham,1359,Europe,Lithuania,0.45
E09000024,215184,2021,Merton,767,Europe,Lithuania,0.36
E09000025,351041,2021,Newham,6439,Europe,Lithuania,1.83
E09000026,310257,2021,Redbridge,3087,Europe,Lithuania,0.99
E09000027,195277,2021,Richmond upon Thames,447,Europe,Lithuania,0.23
E09000028,307632,2021,Southwark,889,Europe,Lithuania,0.29
E09000029,209640,2021,Sutton,593,Europe,Lithuania,0.28
E09000030,310304,2021,Tower Hamlets,1683,Europe,Lithuania,0.54
E09000031,278417,2021,Waltham Forest,2529,Europe,Lithuania,0.91
E09000032,327502,2021,Wandsworth,874,Europe,Lithuania,0.27
E09000033,204238,2021,Westminster,548,Europe,Lithuania,0.27
E09000001,8579,2021,City of London,177,Europe,Other EU 2001-2011 members,2.06
E09000002,218870,2021,Barking and Dagenham,4270,Europe,Other EU 2001-2011 members,1.95
E09000003,389342,2021,Barnet,10793,Europe,Other EU 2001-2011 members,2.77
E09000004,246472,2021,Bexley,2979,Europe,Other EU 2001-2011 members,1.21
E09000005,339817,2021,Brent,5240,Europe,Other EU 2001-2011 members,1.54
E09000006,329984,2021,Bromley,3823,Europe,Other EU 2001-2011 members,1.16
E09000007,210135,2021,Camden,3078,Europe,Other EU 2001-2011 members,1.46
E09000008,390719,2021,Croydon,5421,Europe,Other EU 2001-2011 members,1.39
E09000009,367116,2021,Ealing,5544,Europe,Other EU 2001-2011 members,1.51
E09000010,329987,2021,Enfield,20324,Europe,Other EU 2001-2011 members,6.16
E09000011,289073,2021,Greenwich,5660,Europe,Other EU 2001-2011 members,1.96
E09000012,259147,2021,Hackney,3663,Europe,Other EU 2001-2011 members,1.41
E09000013,183149,2021,Hammersmith and Fulham,2681,Europe,Other EU 2001-2011 members,1.46
E09000014,264236,2021,Haringey,12087,Europe,Other EU 2001-2011 members,4.57
E09000015,261201,2021,Harrow,2466,Europe,Other EU 2001-2011 members,0.94
E09000016,262058,2021,Havering,2686,Europe,Other EU 2001-2011 members,1.02
E09000017,305912,2021,Hillingdon,2825,Europe,Other EU 2001-2011 members,0.92
E09000018,288177,2021,Hounslow,4411,Europe,Other EU 2001-2011 members,1.53
E09000019,216589,2021,Islington,3497,Europe,Other EU 2001-2011 members,1.61
E09000020,143375,2021,Kensington and Chelsea,1777,Europe,Other EU 2001-2011 members,1.24
E09000021,168064,2021,Kingston upon Thames,3455,Europe,Other EU 2001-2011 members,2.06
E09000022,317654,2021,Lambeth,3696,Europe,Other EU 2001-2011 members,1.16
E09000023,300556,2021,Lewisham,5062,Europe,Other EU 2001-2011 members,1.68
E09000024,215184,2021,Merton,5296,Europe,Other EU 2001-2011 members,2.46
E09000025,351041,2021,Newham,8677,Europe,Other EU 2001-2011 members,2.47
E09000026,310257,2021,Redbridge,4626,Europe,Other EU 2001-2011 members,1.49
E09000027,195277,2021,Richmond upon Thames,2571,Europe,Other EU 2001-2011 members,1.32
E09000028,307632,2021,Southwark,4580,Europe,Other EU 2001-2011 members,1.49
E09000029,209640,2021,Sutton,3642,Europe,Other EU 2001-2011 members,1.74
E09000030,310304,2021,Tower Hamlets,5095,Europe,Other EU 2001-2011 members,1.64
E09000031,278417,2021,Waltham Forest,9654,Europe,Other EU 2001-2011 members,3.47
E09000032,327502,2021,Wandsworth,4763,Europe,Other EU 2001-2011 members,1.45
E09000033,204238,2021,Westminster,3137,Europe,Other EU 2001-2011 members,1.54
E09000001,8579,2021,City of London,131,Europe,Poland,1.53
E09000002,218870,2021,Barking and Dagenham,2321,Europe,Poland,1.06
E09000003,389342,2021,Barnet,7551,Europe,Poland,1.94
E09000004,246472,2021,Bexley,2082,Europe,Poland,0.84
E09000005,339817,2021,Brent,7235,Europe,Poland,2.13
E09000006,329984,2021,Bromley,2826,Europe,Poland,0.86
E09000007,210135,2021,Camden,1901,Europe,Poland,0.9
E09000008,390719,2021,Croydon,7979,Europe,Poland,2.04
E09000009,367116,2021,Ealing,18816,Europe,Poland,5.13
E09000010,329987,2021,Enfield,5894,Europe,Poland,1.79
E09000011,289073,2021,Greenwich,3449,Europe,Poland,1.19
E09000012,259147,2021,Hackney,3529,Europe,Poland,1.36
E09000013,183149,2021,Hammersmith and Fulham,2553,Europe,Poland,1.39
E09000014,264236,2021,Haringey,7212,Europe,Poland,2.73
E09000015,261201,2021,Harrow,3602,Europe,Poland,1.38
E09000016,262058,2021,Havering,1868,Europe,Poland,0.71
E09000017,305912,2021,Hillingdon,6398,Europe,Poland,2.09
E09000018,288177,2021,Hounslow,11105,Europe,Poland,3.85
E09000019,216589,2021,Islington,1806,Europe,Poland,0.83
E09000020,143375,2021,Kensington and Chelsea,1168,Europe,Poland,0.81
E09000021,168064,2021,Kingston upon Thames,2568,Europe,Poland,1.53
E09000022,317654,2021,Lambeth,4817,Europe,Poland,1.52
E09000023,300556,2021,Lewisham,3841,Europe,Poland,1.28
E09000024,215184,2021,Merton,6934,Europe,Poland,3.22
E09000025,351041,2021,Newham,4288,Europe,Poland,1.22
E09000026,310257,2021,Redbridge,2583,Europe,Poland,0.83
E09000027,195277,2021,Richmond upon Thames,2485,Europe,Poland,1.27
E09000028,307632,2021,Southwark,2837,Europe,Poland,0.92
E09000029,209640,2021,Sutton,3407,Europe,Poland,1.63
E09000030,310304,2021,Tower Hamlets,3077,Europe,Poland,0.99
E09000031,278417,2021,Waltham Forest,5486,Europe,Poland,1.97
E09000032,327502,2021,Wandsworth,5698,Europe,Poland,1.74
E09000033,204238,2021,Westminster,1946,Europe,Poland,0.95
E09000001,8579,2021,City of London,50,Europe,Romania,0.58
E09000002,218870,2021,Barking and Dagenham,9416,Europe,Romania,4.3
E09000003,389342,2021,Barnet,13430,Europe,Romania,3.45
E09000004,246472,2021,Bexley,2415,Europe,Romania,0.98
E09000005,339817,2021,Brent,17722,Europe,Romania,5.22
E09000006,329984,2021,Bromley,2426,Europe,Romania,0.74
E09000007,210135,2021,Camden,1115,Europe,Romania,0.53
E09000008,390719,2021,Croydon,4860,Europe,Romania,1.24
E09000009,367116,2021,Ealing,4986,Europe,Romania,1.36
E09000010,329987,2021,Enfield,6812,Europe,Romania,2.06
E09000011,289073,2021,Greenwich,4812,Europe,Romania,1.66
E09000012,259147,2021,Hackney,1211,Europe,Romania,0.47
E09000013,183149,2021,Hammersmith and Fulham,1186,Europe,Romania,0.65
E09000014,264236,2021,Haringey,6353,Europe,Romania,2.4
E09000015,261201,2021,Harrow,21082,Europe,Romania,8.07
E09000016,262058,2021,Havering,5393,Europe,Romania,2.06
E09000017,305912,2021,Hillingdon,5575,Europe,Romania,1.82
E09000018,288177,2021,Hounslow,5443,Europe,Romania,1.89
E09000019,216589,2021,Islington,1244,Europe,Romania,0.57
E09000020,143375,2021,Kensington and Chelsea,809,Europe,Romania,0.56
E09000021,168064,2021,Kingston upon Thames,1157,Europe,Romania,0.69
E09000022,317654,2021,Lambeth,1553,Europe,Romania,0.49
E09000023,300556,2021,Lewisham,3924,Europe,Romania,1.31
E09000024,215184,2021,Merton,2932,Europe,Romania,1.36
E09000025,351041,2021,Newham,17455,Europe,Romania,4.97
E09000026,310257,2021,Redbridge,11099,Europe,Romania,3.58
E09000027,195277,2021,Richmond upon Thames,944,Europe,Romania,0.48
E09000028,307632,2021,Southwark,1758,Europe,Romania,0.57
E09000029,209640,2021,Sutton,1890,Europe,Romania,0.9
E09000030,310304,2021,Tower Hamlets,2765,Europe,Romania,0.89
E09000031,278417,2021,Waltham Forest,11015,Europe,Romania,3.96
E09000032,327502,2021,Wandsworth,1731,Europe,Romania,0.53
E09000033,204238,2021,Westminster,1428,Europe,Romania,0.7
E09000001,8579,2021,City of London,7,Europe,Croatia,0.08
E09000002,218870,2021,Barking and Dagenham,95,Europe,Croatia,0.04
E09000003,389342,2021,Barnet,275,Europe,Croatia,0.07
E09000004,246472,2021,Bexley,54,Europe,Croatia,0.02
E09000005,339817,2021,Brent,186,Europe,Croatia,0.05
E09000006,329984,2021,Bromley,114,Europe,Croatia,0.03
